time,phaseBit,mass-dynamics,E1FiringBit,E2FiringBit,E3FiringBit,E4FiringBit,CengFirBit - NA,Engine1-Thrust,Engine2-Thrust,Engine3-Thrust,Engine4-Thrust,CentalEngine-Thrust - NA,EngTorque-Yaw,EngTorque-Roll,EngTorque-Pitch,Dynamics-MCMFPA-rVector-x,Dynamics-MCMFPA-rVector-y,Dynamics-MCMFPA-rVector-z,Dynamics-MCMFPA-vVector-vx,Dynamics-MCMFPA-vVector-vy,Dynamics-MCMFPA-vVector-vz,qbody-1,qbody-2,qbody-3,qbody-4,wbody-1,wbody-2,wbody-3,Dynamics-latitude-ME,Dynamics-longitude-ME,Dynamics-height-ME,LanderPositionENU-East,LanderPositionENU-North,LanderPositionENU-Up(Not same as height),LanderVelocityENU-East,LanderVelocityENU-North,LanderVelocityENU-Up,-1,-1,-1,LanderHeightFromSurface (With DEM),LanderYawWRTVertical,LanderRollWRTVertical,LanderPitchWRTVertical,R1-AvgThrust,R2-AvgThrust,R3-AvgThrust,R4-AvgThrust,R5-AvgThrust,R6-AvgThrust,R7-AvgThrust,R8-AvgThrust,TotalRCSAvgThrust,NetThrustFromEngineAndRCS,DynamicsHeight(Height from mean moon surface),Dynamics-J2000-rVector-x,Dynamics-J2000-rVector-y,Dynamics-J2000-rVector-z,Dynamics-J2000-vVector-vx,Dynamics-J2000-vVector-vy,Dynamics-J2000-vVector-vz,VerticalVelocity(velocity along radial mcmf vector),arc range,"HorizontalVelocity (Net horizontal velocity, norm taken so always positive)",lNav-Dynamics-r-NUE(1),lNav-Dynamics-r-NUE(2),lNav-Dynamics-r-NUE(3),lNav-Dynamics-v-NUE(1),lNav-Dynamics-v-NUE(2),lNav-Dynamics-v-NUE(3),lNav-Qlocaldyn-1,lNav-Qlocaldyn-2,lNav-Qlocaldyn-3,lNav-Qlocaldyn-4,Usable Oxidizer Left,Usable Fuel Left,Oxidizer Consumed,Fuel Consumed,ThrusterConsumedMass (Outdated),ALSPath,local surface slope,curvilinear cross (Z) landing site distance,curvilinear along (X) landing site distance,"Net horizontal distance from landing site norm(X,Z)",ThrusterConsumedMass ,TotalAccInIIU-x,TotalAccInIIU-y,TotalAccInIIU-z,CdA-Ox-1,CdA-Ox-2,CdA-Ox-3,CdA-Ox-4,CdA-Fu-1,CdA-Fu-2,CdA-Fu-3,time
17.776001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705171,-1.18E+06,-951.237,-608.059,-1253.82,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.93757248,32.41799164,30901.3,0,0,0,-3.34877,-1687.2,-1.85945,0,0,0,30901.28906,88.56257114,85.50611877,109.8579271,0,0,0,0,0,0,0,0,0,0,30901.3,0,0,0,0,0,0,0,831215.4007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.784,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705166,-1.18E+06,-951.245,-608.064,-1253.81,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.93800735,32.41799164,30901.3,0,0,0,-3.34875,-1687.2,-1.85912,0,0,0,30901.27344,88.56257364,85.50655365,109.8583646,0,0,0,0,0,0,0,0,0,0,30901.3,0,0,0,0,0,0,0,831202.1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.792002,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705162,-1.18E+06,-951.253,-608.069,-1253.8,0.37676746,-0.6003319,-0.38972479,0.58801574,-2.61E-08,0,-5.55E-06,-41.93844604,32.41799164,30901.2,0,0,0,-3.34873,-1687.2,-1.85879,0,0,0,30901.25781,88.56257601,85.50698853,109.8588022,0,0,0,0,0,0,0,0,0,0,30901.2,0,0,0,0,0,0,0,831188.8772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.800001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705157,-1.18E+06,-951.26,-608.074,-1253.79,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.93888474,32.41799164,30901.2,0,0,0,-3.3487,-1687.2,-1.85846,0,0,0,30901.24414,88.56257859,85.50743103,109.8592365,0,0,0,0,0,0,0,0,0,0,30901.2,0,0,0,0,0,0,0,831175.6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.808001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705152,-1.18E+06,-951.268,-608.079,-1253.79,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.93931961,32.41798782,30901.2,0,0,0,-3.34868,-1687.2,-1.85813,0,0,0,30901.22852,88.56258096,85.50786591,109.859674,0,0,0,0,0,0,0,0,0,0,30901.2,0,0,0,0,0,0,0,831162.3544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.816,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705147,-1.18E+06,-951.276,-608.084,-1253.78,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.9397583,32.41798782,30901.2,0,0,0,-3.34865,-1687.2,-1.8578,0,0,0,30901.21484,88.56258337,85.50830078,109.860113,0,0,0,0,0,0,0,0,0,0,30901.2,0,0,0,0,0,0,0,831149.0916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.824001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705142,-1.18E+06,-951.284,-608.089,-1253.77,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.94019699,32.41798782,30901.2,0,0,0,-3.34863,-1687.2,-1.85746,0,0,0,30901.19922,88.56258585,85.50874329,109.8605511,0,0,0,0,0,0,0,0,0,0,30901.2,0,0,0,0,0,0,0,831135.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.832001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705137,-1.18E+06,-951.292,-608.094,-1253.76,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.94063187,32.41798401,30901.2,0,0,0,-3.34861,-1687.2,-1.85713,0,0,0,30901.18359,88.56258835,85.50917816,109.8609886,0,0,0,0,0,0,0,0,0,0,30901.2,0,0,0,0,0,0,0,831122.5688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.84,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705132,-1.18E+06,-951.3,-608.099,-1253.75,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.94107056,32.41798401,30901.2,0,0,0,-3.34858,-1687.2,-1.8568,0,0,0,30901.16992,88.56259073,85.50961304,109.8614262,0,0,0,0,0,0,0,0,0,0,30901.2,0,0,0,0,0,0,0,831109.3066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.848001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705127,-1.18E+06,-951.308,-608.104,-1253.74,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.94150925,32.41798401,30901.1,0,0,0,-3.34856,-1687.2,-1.85647,0,0,0,30901.1543,88.56259332,85.51005554,109.8618624,0,0,0,0,0,0,0,0,0,0,30901.1,0,0,0,0,0,0,0,831096.0451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.856001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705123,-1.18E+06,-951.316,-608.109,-1253.73,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.94194412,32.41798019,30901.1,0,0,0,-3.34854,-1687.2,-1.85614,0,0,0,30901.14063,88.56259569,85.51049042,109.8622999,0,0,0,0,0,0,0,0,0,0,30901.1,0,0,0,0,0,0,0,831082.7835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.864,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705118,-1.18E+06,-951.324,-608.114,-1253.73,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.94238281,32.41798019,30901.1,0,0,0,-3.34851,-1687.2,-1.85581,0,0,0,30901.125,88.56259819,85.51092529,109.8627375,0,0,0,0,0,0,0,0,0,0,30901.1,0,0,0,0,0,0,0,831069.5214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.872002,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705113,-1.18E+06,-951.332,-608.119,-1253.72,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.94281769,32.41798019,30901.1,0,0,0,-3.34849,-1687.2,-1.85548,0,0,0,30901.10938,88.56260066,85.5113678,109.8631737,0,0,0,0,0,0,0,0,0,0,30901.1,0,0,0,0,0,0,0,831056.2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.880001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705108,-1.18E+06,-951.339,-608.124,-1253.71,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.94325638,32.41798019,30901.1,0,0,0,-3.34847,-1687.2,-1.85514,0,0,0,30901.0957,88.56260305,85.51180267,109.8636107,0,0,0,0,0,0,0,0,0,0,30901.1,0,0,0,0,0,0,0,831042.9984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.888,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705103,-1.18E+06,-951.347,-608.129,-1253.7,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.94369507,32.41797638,30901.1,0,0,0,-3.34844,-1687.2,-1.85481,0,0,0,30901.08008,88.56260557,85.51223755,109.8640502,0,0,0,0,0,0,0,0,0,0,30901.1,0,0,0,0,0,0,0,831029.7363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.896,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705098,-1.18E+06,-951.355,-608.134,-1253.69,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.94412994,32.41797638,30901.1,0,0,0,-3.34842,-1687.2,-1.85448,0,0,0,30901.06641,88.56260794,85.51268005,109.8644877,0,0,0,0,0,0,0,0,0,0,30901.1,0,0,0,0,0,0,0,831016.4749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.904001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705093,-1.18E+06,-951.363,-608.139,-1253.68,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.94456863,32.41797638,30901,0,0,0,-3.3484,-1687.2,-1.85415,0,0,0,30901.05078,88.56261054,85.51311493,109.8649239,0,0,0,0,0,0,0,0,0,0,30901,0,0,0,0,0,0,0,831003.2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.912001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705089,-1.18E+06,-951.371,-608.143,-1253.68,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.94500732,32.41797256,30901,0,0,0,-3.34837,-1687.2,-1.85382,0,0,0,30901.03516,88.56261291,85.5135498,109.8653615,0,0,0,0,0,0,0,0,0,0,30901,0,0,0,0,0,0,0,830989.9513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.92,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705084,-1.18E+06,-951.379,-608.148,-1253.67,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.9454422,32.41797256,30901,0,0,0,-3.34835,-1687.2,-1.85349,0,0,0,30901.02148,88.56261541,85.51399231,109.865799,0,0,0,0,0,0,0,0,0,0,30901,0,0,0,0,0,0,0,830976.6892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.928001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705079,-1.18E+06,-951.387,-608.153,-1253.66,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.94588089,32.41797256,30901,0,0,0,-3.34833,-1687.2,-1.85315,0,0,0,30901.00586,88.56261788,85.51442719,109.8662352,0,0,0,0,0,0,0,0,0,0,30901,0,0,0,0,0,0,0,830963.4278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.936001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705074,-1.18E+06,-951.395,-608.158,-1253.65,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.94631958,32.41796875,30901,0,0,0,-3.3483,-1687.2,-1.85282,0,0,0,30900.99219,88.56262038,85.51486206,109.8666728,0,0,0,0,0,0,0,0,0,0,30901,0,0,0,0,0,0,0,830950.1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.944,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705069,-1.18E+06,-951.403,-608.163,-1253.64,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.94675446,32.41796875,30901,0,0,0,-3.34828,-1687.2,-1.85249,0,0,0,30900.97656,88.56262276,85.51530457,109.8671103,0,0,0,0,0,0,0,0,0,0,30901,0,0,0,0,0,0,0,830936.9039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.952002,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705064,-1.18E+06,-951.411,-608.168,-1253.63,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.94719315,32.41796875,30900.9,0,0,0,-3.34826,-1687.2,-1.85216,0,0,0,30900.96094,88.56262528,85.51573944,109.8675498,0,0,0,0,0,0,0,0,0,0,30900.9,0,0,0,0,0,0,0,830923.6425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.960001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705059,-1.18E+06,-951.418,-608.173,-1253.62,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.94763184,32.41796494,30900.9,0,0,0,-3.34823,-1687.2,-1.85183,0,0,0,30900.94727,88.56262763,85.51617432,109.8679854,0,0,0,0,0,0,0,0,0,0,30900.9,0,0,0,0,0,0,0,830910.3802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.968,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705054,-1.18E+06,-951.426,-608.178,-1253.62,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.94806671,32.41796494,30900.9,0,0,0,-3.34821,-1687.2,-1.8515,0,0,0,30900.93164,88.56263013,85.51661682,109.868423,0,0,0,0,0,0,0,0,0,0,30900.9,0,0,0,0,0,0,0,830897.1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.976002,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705050,-1.18E+06,-951.434,-608.183,-1253.61,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.9485054,32.41796494,30900.9,0,0,0,-3.34819,-1687.2,-1.85116,0,0,0,30900.91797,88.5626326,85.5170517,109.8688592,0,0,0,0,0,0,0,0,0,0,30900.9,0,0,0,0,0,0,0,830883.8569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.984001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705045,-1.18E+06,-951.442,-608.188,-1253.6,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.94894409,32.41796494,30900.9,0,0,0,-3.34816,-1687.2,-1.85083,0,0,0,30900.90234,88.56263511,85.51748657,109.8692967,0,0,0,0,0,0,0,0,0,0,30900.9,0,0,0,0,0,0,0,830870.5958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
17.992001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705040,-1.18E+06,-951.45,-608.193,-1253.59,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.94937897,32.41796112,30900.9,0,0,0,-3.34814,-1687.2,-1.8505,0,0,0,30900.88672,88.56263748,85.51792908,109.8697343,0,0,0,0,0,0,0,0,0,0,30900.9,0,0,0,0,0,0,0,830857.3339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
18,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705035,-1.18E+06,-951.458,-608.198,-1253.58,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.94981766,32.41796112,30900.9,0,0,0,-3.34812,-1687.2,-1.85017,0,0,0,30900.87305,88.56264008,85.51836395,109.8701705,0,0,0,0,0,0,0,0,0,0,30900.9,0,0,0,0,0,0,0,830844.0721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
18.008001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705030,-1.18E+06,-951.466,-608.203,-1253.58,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.95025253,32.41796112,30900.8,0,0,0,-3.34809,-1687.2,-1.84984,0,0,0,30900.85742,88.56264258,85.51879883,109.8706081,0,0,0,0,0,0,0,0,0,0,30900.8,0,0,0,0,0,0,0,830830.8105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
18.016001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705025,-1.18E+06,-951.474,-608.208,-1253.57,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.95069122,32.41795731,30900.8,0,0,0,-3.34807,-1687.2,-1.84951,0,0,0,30900.84375,88.56264488,85.51924133,109.8710489,0,0,0,0,0,0,0,0,0,0,30900.8,0,0,0,0,0,0,0,830817.5486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
18.024,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705020,-1.18E+06,-951.482,-608.213,-1253.56,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.95112991,32.41795731,30900.8,0,0,0,-3.34805,-1687.2,-1.84917,0,0,0,30900.82813,88.56264738,85.51967621,109.8714865,0,0,0,0,0,0,0,0,0,0,30900.8,0,0,0,0,0,0,0,830804.2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
18.032001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705016,-1.18E+06,-951.49,-608.218,-1253.55,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.95156479,32.41795731,30900.8,0,0,0,-3.34802,-1687.2,-1.84884,0,0,0,30900.81445,88.56264985,85.52011108,109.8719226,0,0,0,0,0,0,0,0,0,0,30900.8,0,0,0,0,0,0,0,830791.0253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
18.040001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705011,-1.18E+06,-951.497,-608.223,-1253.54,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.95200348,32.41795349,30900.8,0,0,0,-3.348,-1687.2,-1.84851,0,0,0,30900.79883,88.56265233,85.52055359,109.8723583,0,0,0,0,0,0,0,0,0,0,30900.8,0,0,0,0,0,0,0,830777.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
18.048,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705006,-1.18E+06,-951.505,-608.228,-1253.53,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.95244217,32.41795349,30900.8,0,0,0,-3.34798,-1687.2,-1.84818,0,0,0,30900.7832,88.56265471,85.52098846,109.8727959,0,0,0,0,0,0,0,0,0,0,30900.8,0,0,0,0,0,0,0,830764.5017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
18.056002,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,705001,-1.18E+06,-951.513,-608.233,-1253.53,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.95287704,32.41795349,30900.8,0,0,0,-3.34795,-1687.2,-1.84785,0,0,0,30900.76953,88.56265731,85.52142334,109.873232,0,0,0,0,0,0,0,0,0,0,30900.8,0,0,0,0,0,0,0,830751.2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
18.064001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,704996,-1.18E+06,-951.521,-608.238,-1253.52,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.95331573,32.41794968,30900.7,0,0,0,-3.34793,-1687.2,-1.84752,0,0,0,30900.75391,88.56265968,85.52185822,109.8736696,0,0,0,0,0,0,0,0,0,0,30900.7,0,0,0,0,0,0,0,830737.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
18.072001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,704991,-1.18E+06,-951.529,-608.243,-1253.51,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.95375443,32.41794968,30900.7,0,0,0,-3.34791,-1687.2,-1.84719,0,0,0,30900.74023,88.56266218,85.52230072,109.8741072,0,0,0,0,0,0,0,0,0,0,30900.7,0,0,0,0,0,0,0,830724.7164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
18.08,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,704986,-1.18E+06,-951.537,-608.248,-1253.5,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.9541893,32.41794968,30900.7,0,0,0,-3.34788,-1687.2,-1.84685,0,0,0,30900.72461,88.56266467,85.5227356,109.8745452,0,0,0,0,0,0,0,0,0,0,30900.7,0,0,0,0,0,0,0,830711.4548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
18.088001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,704981,-1.18E+06,-951.545,-608.253,-1253.49,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.95462799,32.41794968,30900.7,0,0,0,-3.34786,-1687.2,-1.84652,0,0,0,30900.71094,88.56266708,85.52317047,109.8749842,0,0,0,0,0,0,0,0,0,0,30900.7,0,0,0,0,0,0,0,830698.1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
18.096001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,704977,-1.18E+06,-951.553,-608.258,-1253.48,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.95506668,32.41794586,30900.7,0,0,0,-3.34783,-1687.2,-1.84619,0,0,0,30900.69531,88.56266946,85.52361298,109.8754217,0,0,0,0,0,0,0,0,0,0,30900.7,0,0,0,0,0,0,0,830684.9311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
18.104,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,704972,-1.18E+06,-951.561,-608.263,-1253.47,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.95550156,32.41794586,30900.7,0,0,0,-3.34781,-1687.2,-1.84586,0,0,0,30900.67969,88.56267196,85.52404785,109.8758593,0,0,0,0,0,0,0,0,0,0,30900.7,0,0,0,0,0,0,0,830671.6695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
18.112001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,704967,-1.18E+06,-951.569,-608.268,-1253.47,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.95594025,32.41794586,30900.7,0,0,0,-3.34779,-1687.2,-1.84553,0,0,0,30900.66602,88.56267441,85.52448273,109.8762936,0,0,0,0,0,0,0,0,0,0,30900.7,0,0,0,0,0,0,0,830658.4074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
